date,year,month,day,portid,portname,country,ISO3,portcalls_container,portcalls_dry_bulk,portcalls_general_cargo,portcalls_roro,portcalls_tanker,portcalls_cargo,portcalls,import_container,import_dry_bulk,import_general_cargo,import_roro,import_tanker,import_cargo,import,export_container,export_dry_bulk,export_general_cargo,export_roro,export_tanker,export_cargo,export
2026-02-25 00:00:00+00:00,2026,2,25,port896,Pemba,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-25 00:00:00+00:00,2026,2,25,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-24 00:00:00+00:00,2026,2,24,port137,Beira,Mozambique,MOZ,1,0,0,0,0,1,1,654,0,0,0,0,654,654,0,0,0,0,0,0,0
2026-02-24 00:00:00+00:00,2026,2,24,port702,Maputo,Mozambique,MOZ,1,0,0,1,1,2,3,0,0,0,2237,0,2237,2237,2522,0,0,0,312,2522,2835
2026-02-24 00:00:00+00:00,2026,2,24,port784,Nacala,Mozambique,MOZ,0,0,0,0,1,0,1,0,0,0,0,2494,0,2494,0,0,0,0,1429,0,1429
2026-02-24 00:00:00+00:00,2026,2,24,port896,Pemba,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-24 00:00:00+00:00,2026,2,24,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-23 00:00:00+00:00,2026,2,23,port137,Beira,Mozambique,MOZ,0,0,1,0,1,1,2,0,0,0,0,3754,0,3754,0,0,2105,0,0,2105,2105
2026-02-23 00:00:00+00:00,2026,2,23,port702,Maputo,Mozambique,MOZ,1,2,0,0,0,3,3,0,0,0,0,0,0,0,1512,165585,0,0,0,167097,167097
2026-02-23 00:00:00+00:00,2026,2,23,port784,Nacala,Mozambique,MOZ,1,1,0,0,0,2,2,0,0,0,0,0,0,0,4285,77563,0,0,0,81848,81848
2026-02-23 00:00:00+00:00,2026,2,23,port896,Pemba,Mozambique,MOZ,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,367,0,0,367,367
2026-02-23 00:00:00+00:00,2026,2,23,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 00:00:00+00:00,2026,2,22,port137,Beira,Mozambique,MOZ,0,1,0,0,0,1,1,0,13199,0,0,0,13199,13199,0,0,0,0,0,0,0
2026-02-22 00:00:00+00:00,2026,2,22,port702,Maputo,Mozambique,MOZ,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,32489,0,0,0,32489,32489
2026-02-22 00:00:00+00:00,2026,2,22,port784,Nacala,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-22 00:00:00+00:00,2026,2,22,port896,Pemba,Mozambique,MOZ,0,0,1,0,0,1,1,0,0,861,0,0,861,861,0,0,960,0,0,960,960
2026-02-22 00:00:00+00:00,2026,2,22,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 00:00:00+00:00,2026,2,21,port137,Beira,Mozambique,MOZ,1,1,0,0,2,2,4,2068,38699,0,0,939,40767,41707,2473,0,0,0,0,2473,2473
2026-02-21 00:00:00+00:00,2026,2,21,port702,Maputo,Mozambique,MOZ,1,0,1,0,0,2,2,10189,0,238,0,0,10428,10428,0,0,1518,0,0,1518,1518
2026-02-21 00:00:00+00:00,2026,2,21,port784,Nacala,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-21 00:00:00+00:00,2026,2,21,port896,Pemba,Mozambique,MOZ,0,0,1,0,1,1,2,0,0,861,0,55,861,916,0,0,960,0,6946,960,7906
2026-02-21 00:00:00+00:00,2026,2,21,fso126,Mozambique - Offshore Oil Terminal 1,Mozambique,MOZ,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
2026-02-20 00:00:00+00:00,2026,2,20,port137,Beira,Mozambique,MOZ,1,0,0,0,0,1,1,2068,0,0,0,0,2068,2068,2473,0,0,0,0,2473,2473
